replay_buffer/size,trainer/QF1 Loss,trainer/min QF1 Loss,trainer/QF2 Loss,trainer/min QF2 Loss,trainer/Std QF1 values,trainer/Std QF2 values,trainer/QF1 in-distribution values Mean,trainer/QF1 in-distribution values Std,trainer/QF1 in-distribution values Max,trainer/QF1 in-distribution values Min,trainer/QF2 in-distribution values Mean,trainer/QF2 in-distribution values Std,trainer/QF2 in-distribution values Max,trainer/QF2 in-distribution values Min,trainer/QF1 random values Mean,trainer/QF1 random values Std,trainer/QF1 random values Max,trainer/QF1 random values Min,trainer/QF2 random values Mean,trainer/QF2 random values Std,trainer/QF2 random values Max,trainer/QF2 random values Min,trainer/QF1 next_actions values Mean,trainer/QF1 next_actions values Std,trainer/QF1 next_actions values Max,trainer/QF1 next_actions values Min,trainer/QF2 next_actions values Mean,trainer/QF2 next_actions values Std,trainer/QF2 next_actions values Max,trainer/QF2 next_actions values Min,trainer/actions Mean,trainer/actions Std,trainer/actions Max,trainer/actions Min,trainer/rewards Mean,trainer/rewards Std,trainer/rewards Max,trainer/rewards Min,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/policy fn evaluation (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999999,38.0648,37.775238,38.065727,37.7752,0.00022419088,0.00019048373,0.0023807716,0.0025669786,0.009352022,-0.0040757526,-0.0029880472,0.0014046807,0.002144699,-0.007001681,0.0023738113,0.0025553214,0.009216741,-0.004116532,-0.002985341,0.001409945,0.0020742859,-0.0070002684,0.0023796859,0.002552783,0.009419565,-0.00402968,-0.0029812385,0.0013997348,0.0021582767,-0.0069805044,0.00016919337,0.623569,0.99730855,-0.9960412,0.06859318,0.53498816,1.3776493,-1.09935,1,1,-4.0039043,0.002371707,0.0025791808,0.009004134,-0.00403186,-0.0029789358,0.0013852637,0.001707355,-0.006648261,0.06861797,0.53425807,1.3765678,-1.0983222,-4.000158,0.5245521,-2.2386355,-5.258974,0.0014554188,0.00195748,0.0058481325,-0.003707469,0.00011281031,0.0010775817,0.002610884,-0.0035466568,0.9998999834060669,-0.0,964,64,15.0625,3.8805403940688468,27,8,-0.31735821346341553,0.6294489043325149,1.1400297527539682,-1.9868460910972126,-4.780208090292696,3.338282803336073,4.5220449571315875,-12.761501843603357,-0.11710447,0.6567474,0.9993701,-0.99947333,64,-4.780208090292696,879,4,219.75,17.282577932704367,248,203,0.6950130045571028,0.6789087450077155,1.872657718947813,-1.205650997783605,152.72910775142338,79.61407475789329,287.1785170021012,91.1856727507721,0.0010102409,0.0013583513,0.0027575453,-0.0019226328,4,152.72910775142338,0.5068985269999757,0.0024526819999550753,0.8957645209999896,0.005366894000019329,18.98144995299998,20.39193257699992,27.085192722999977,0
999999,38.279957,37.461975,38.120605,37.31339,0.35483876,0.34223467,-0.5409936,1.7496774,4.603847,-4.9045963,-0.574654,1.7467854,4.3351874,-4.772247,-0.6225619,1.7638978,4.404419,-4.8822355,-0.6500081,1.7613156,4.349788,-4.952357,-0.5349952,1.7619901,4.6006055,-5.0116878,-0.5695268,1.7593453,4.417758,-4.9209466,0.0041506425,0.6408864,0.9941637,-0.9991443,0.053487882,0.5800059,1.6332742,-1.4450624,1001,1001,-3.4940195,-0.4923631,1.7809033,4.1446676,-4.3240857,-0.49883375,1.7725527,4.164473,-4.4409285,-0.33212394,1.9535259,5.5367656,-5.2941294,-4.089006,0.39605504,-2.9162087,-5.234884,0.00139545,0.00410075,0.013128455,-0.011484816,-0.05761231,0.0059458967,-0.040378686,-0.0796946,0.90473473072052,-1.009035587310791,1955,74,99.1,14.081548210335395,125,78,-0.18376970044229576,0.8732861763177359,2.2890933595015555,-2.541318001316711,-18.21157731383151,13.739176862325614,7.774837208074436,-35.98525053228458,0.23245752,0.6649059,0.99826825,-0.9992805,10,-18.21157731383151,1829,13,105.55555555555556,14.803236216082475,143,90,0.7790674840851806,0.21584272844744995,1.004408672330071,0.33324930297307087,82.23490109788018,14.15503499324978,118.17951915586784,66.30929340617482,0.00080114434,0.0028311738,0.0077168955,-0.0059307604,9,82.23490109788018,0.4989554050000038,0.0023444959999778803,0.9298028000000045,0.005366894000019329,19.010499729999992,20.446969324999998,47.52889217899991,1
999999,39.023506,37.621094,38.98965,37.616077,0.41594017,0.4131602,-0.848886,2.1922083,6.9171486,-7.160516,-0.8398781,2.174054,6.5718827,-7.26211,-0.9438659,2.1925843,6.8352504,-7.047853,-0.9368745,2.1731493,6.7554812,-7.331829,-0.84196377,2.1892507,7.0260077,-7.1480136,-0.8323592,2.1723738,6.9460297,-7.296866,-0.00018418208,0.62823135,0.99883956,-0.99792063,0.10331842,0.5614917,1.6237589,-1.5457947,2001,2001,-3.0517094,-0.8166378,2.1722229,6.1917615,-6.996182,-0.80745935,2.1388812,5.9742403,-7.0254617,-0.98093,2.461472,6.187618,-8.662758,-4.055113,0.40573537,-2.7805777,-5.6865816,0.0041794428,0.009658455,0.027035164,-0.012595495,-0.050470117,0.008072741,-0.03642132,-0.07101887,0.8186451196670532,-2.0110697746276855,2917,84,96.2,18.925115587493778,131,69,0.016604365538404043,0.8349017415294413,2.288583626296882,-2.1889069379816566,1.597339964794467,24.41202155941769,49.08916460159097,-35.508251978332574,0.27385366,0.65004575,0.99972415,-0.9970158,10,1.597339964794467,2765,18,187.2,10.361467077590895,199,173,1.2495257110857518,0.23324776924026075,1.6471813671766335,0.8574762984586112,233.9112131152527,15.125273118392974,249.5313299934095,212.536325757727,0.0039117294,0.008365857,0.0186788,-0.009240812,5,233.9112131152527,0.4920975789999602,0.0023750500000119246,0.8819216119999851,0.005366894000019329,18.96809391299996,20.349855047999938,67.87535859099995,2
999999,38.69351,37.56131,38.60879,37.50832,0.42255124,0.4300494,-1.7384456,2.2658145,3.7753246,-8.605754,-1.7706702,2.2824209,3.77028,-8.631691,-1.8468546,2.2596748,3.7162893,-8.341987,-1.8840091,2.277714,3.9037988,-8.612197,-1.7806377,2.250536,4.0442934,-8.535985,-1.8060596,2.2688053,4.038275,-8.589214,0.0063912594,0.6271025,0.99598783,-0.99647814,0.050674822,0.57745945,1.3273152,-1.5219845,3001,3001,-2.3234096,-1.7181873,2.291095,3.320791,-8.188628,-1.7376976,2.309582,3.211604,-8.390215,-1.6048406,2.594108,5.092272,-8.997675,-4.064311,0.43857843,-3.0311782,-5.8067765,-0.00033445578,0.0027579644,0.0073802695,-0.009216063,-0.043483537,0.004387347,-0.03273388,-0.05639013,0.7407483458518982,-3.0192365646362305,3871,91,136.28571428571428,34.742786654063835,203,99,0.6536313748019911,0.8340871259636438,3.0033350198069946,-2.1482042132859767,89.08061879444278,80.25062825575887,252.39887128335394,4.171142896550164,0.27449718,0.6525105,0.9982517,-0.9983602,7,89.08061879444278,3711,32,67.57142857142857,1.2371791482634837,70,66,0.8306541576508663,0.1189109622600714,1.0000195303994375,0.5332775109536567,56.128488081265665,0.6303345581224674,57.340934902682335,55.17598869180602,-0.00017461345,0.0027860554,0.0055090063,-0.0062661096,14,56.128488081265665,0.49340722799996684,0.0023368430000232365,0.8925828219999516,0.005366894000019329,18.99503970300003,20.388733489999993,88.26068268899985,3
999999,38.751804,37.562893,38.732555,37.546986,0.43364105,0.43508124,-1.549354,2.1060202,5.727359,-9.172256,-1.5920169,2.10014,5.9648027,-9.137154,-1.6588329,2.135663,5.4028764,-9.046769,-1.7013683,2.1234667,5.6954856,-9.116456,-1.5699608,2.135081,5.0656443,-8.906036,-1.6038399,2.123473,5.228944,-8.991067,0.0014556438,0.6340597,0.99927,-0.9991974,0.025289346,0.55462736,1.363495,-1.383886,4001,4001,-2.370049,-1.5143113,2.1377034,3.9079435,-8.497933,-1.5516806,2.1239448,4.3449783,-8.419686,-1.7639773,2.5001078,6.7147584,-11.1158905,-4.039173,0.49133703,-2.9288774,-6.870837,-0.00013534562,0.0032422387,0.0068244208,-0.009412458,-0.04195327,0.006095908,-0.027030498,-0.06142179,0.6702744960784912,-4.015347480773926,4800,97,154.83333333333334,46.859423337846955,232,81,0.9532009848217641,0.8586592487206383,3.2102904372560763,-1.801301889396969,147.5872858165698,93.50608793488773,249.26954574402933,30.046526985394216,0.2928184,0.63961595,0.99922323,-0.998502,6,147.5872858165698,4668,46,68.35714285714286,0.8112726208286106,70,67,0.8643150039410515,0.09144211845374348,1.0038744212887183,0.6832929789654223,59.08210419797045,0.7421420225722318,60.40122929517168,57.99571561167411,-7.699439e-06,0.00268524,0.002652261,-0.006750952,14,59.08210419797045,0.4985448939999628,0.002338135999991664,0.8888730099999975,0.005366894000019329,19.067080087000022,20.462203020999993,108.71949807399989,4
999999,38.706436,37.587646,38.678356,37.544792,0.4270563,0.4291557,-1.918211,1.803335,3.5116317,-9.238373,-1.8991776,1.7929782,3.5272346,-9.29871,-2.0301604,1.80265,3.7139168,-9.614907,-2.0098224,1.8007324,3.5922143,-9.798965,-1.918017,1.8167719,3.495506,-9.547324,-1.8964142,1.8097355,3.5929332,-9.531001,0.007642235,0.6339585,0.99680257,-0.9993492,-0.016244344,0.5748551,1.4821922,-1.4842011,5001,5001,-2.0937512,-1.8842208,1.83809,3.2595105,-8.493024,-1.857212,1.8172396,2.8390946,-8.465788,-1.9867913,2.093064,2.884032,-9.324426,-4.082589,0.4461704,-2.9898849,-6.0948772,-0.0011616533,0.0030140234,0.008379218,-0.012396388,-0.038983162,0.005190549,-0.02868017,-0.057835814,0.6065046191215515,-5.040719032287598,5780,103,163.33333333333334,58.76128733178749,255,97,0.9221051801277121,0.8150623063717736,2.8608339939569905,-1.7439728879531624,150.61051275419302,95.85853493619832,264.9755757211039,23.395307659933888,0.27109316,0.6522551,0.99937373,-0.9986219,6,150.61051275419302,5619,61,63.4,0.6110100926607788,64,62,0.8420313180347099,0.09114475100298557,1.0011166323371743,0.6784371062015292,53.3847855634006,0.5864116399260183,54.3344802779141,52.33575176344065,-0.0015958785,0.0027006448,0.0024107522,-0.0076845135,15,53.3847855634006,0.49370351999999684,0.0023570650000692694,0.8924102309999284,0.005366894000019329,18.956108106999977,20.34994581699999,129.06643179999986,5
999999,38.384594,37.32698,38.436317,37.36474,0.44684505,0.4528337,-1.741162,2.205039,5.3500533,-12.87939,-1.7327507,2.1980364,5.227442,-12.9022455,-1.8352836,2.218972,5.340466,-13.109083,-1.8312652,2.2127244,5.118418,-13.126507,-1.7141804,2.2113857,5.4635777,-13.235108,-1.709029,2.2034504,5.525544,-12.983404,0.027034795,0.63863623,0.99837625,-0.99590254,0.05003476,0.6069988,1.8576604,-1.6569023,6001,6001,-2.2384822,-1.641002,2.2430208,5.284233,-12.918731,-1.640824,2.2374308,5.2097635,-12.856249,-1.7387843,2.5439312,5.853056,-14.296671,-4.0938506,0.42123118,-3.1393456,-5.2139354,-0.0016812067,0.005180458,0.009907707,-0.013043239,-0.03885247,0.0029812097,-0.029961562,-0.04946159,0.5488035678863525,-6.055448055267334,6577,107,199.25,54.71916940159088,261,111,1.4470528029077343,0.7841321795223499,3.9274080123376707,-0.07499182643705175,288.32527097936605,58.260205968250474,374.77821402336167,212.7290289836723,0.30566522,0.62842673,0.99968356,-0.99869215,4,288.32527097936605,6615,68,142.28571428571428,18.04529448530072,175,117,0.7327299814946516,0.3141868830369948,1.0024150019611935,-0.7278038891507037,104.25700879552471,4.669391316506007,112.60302206435871,97.36717825990314,-0.0013673059,0.003999355,0.0048488425,-0.0079422165,7,104.25700879552471,0.4948684820000153,0.002202669999974205,0.8836644820000856,0.005366894000019329,18.942998737999915,20.32910126600001,149.392060523,6
999999,38.617157,37.3752,38.63755,37.3726,0.437474,0.4371577,-2.154469,2.2956502,7.4454064,-10.720012,-2.1560159,2.2901156,6.781164,-10.98765,-2.2553158,2.3067694,7.327276,-10.94203,-2.2534072,2.2937603,6.746455,-11.10971,-2.1470814,2.301081,7.656391,-10.9034195,-2.1468704,2.293668,6.7163873,-11.050597,0.020438066,0.6307952,0.99613065,-0.9966895,0.037478887,0.599719,1.7259814,-1.2865788,7001,7001,-1.8364055,-2.0771635,2.302943,6.5154495,-9.611673,-2.077614,2.283596,5.60256,-9.488904,-1.9907591,2.6222825,4.966606,-11.650139,-4.031363,0.47999662,-2.5911193,-5.081419,0.0016101071,0.0033688021,0.014349068,-0.007742377,-0.03718215,0.0051184935,-0.018784441,-0.052503627,0.4965912401676178,-7.020831108093262,7438,112,172.2,64.81172733387068,279,106,0.9659619818377468,0.76414332237698,3.641459960922255,-1.2072402561720348,166.33865327245996,60.20574193375693,225.915609646101,59.51309455950155,0.26399797,0.66291076,0.9983519,-0.9983279,5,166.33865327245996,7572,78,95.7,2.193171219946131,101,94,0.8429820758728775,0.17578056557654784,1.079324178501345,0.49992376393699794,80.67338466103438,8.347985274182605,104.90032548837686,74.20955183265295,0.0020902245,0.002653642,0.008513093,-0.0027526189,10,80.67338466103438,0.4949230360000456,0.0022752780000701023,0.8817133860000013,0.005366894000019329,18.979530894999925,20.36380948900006,169.75240411199997,7
999999,38.552345,37.498344,38.497227,37.46221,0.4454067,0.44683516,-1.5389388,2.3160684,6.845319,-9.6119375,-1.5416443,2.2961347,6.66297,-9.488949,-1.6425136,2.3244731,7.2257166,-9.59112,-1.6477878,2.313823,7.0244546,-9.501145,-1.5140011,2.330781,6.6526556,-9.914553,-1.5194805,2.3227875,6.418511,-9.998226,0.0020028327,0.63535106,0.99782956,-0.99628276,0.06715521,0.6220303,1.6450117,-1.4014056,8001,8001,-2.4044147,-1.4857727,2.336388,6.3338885,-9.08128,-1.4835283,2.310487,6.3414216,-9.080821,-1.610796,2.4750369,8.105584,-9.324657,-4.048021,0.43691012,-2.836753,-5.2430573,-4.2462565e-05,0.0036019739,0.009691806,-0.016468113,-0.03401791,0.0048501478,-0.021954928,-0.05048428,0.4493407905101776,-8.037148475646973,8419,116,245.25,67.26208069930635,359,194,0.5545258474661817,0.6092010698384419,1.9624803241333422,-1.2587950490419644,135.997464091081,23.18585564897834,174.175904765423,112.5849002628717,0.26058805,0.6617874,0.9978895,-0.9989074,4,135.997464091081,8559,89,89.72727272727273,7.484419077364644,102,80,0.8611634995635484,0.13754781032523652,1.0033288053354472,0.5039369176841687,77.26985218811112,2.7679360541614333,82.03434920162721,73.46783952531607,0.00051712245,0.002884113,0.0056535765,-0.009352678,11,77.26985218811112,0.49190954699997747,0.002366465999898537,0.8826384750000216,0.005366894000019329,18.99872983900002,20.381011220999937,190.12995684799984,8
999999,38.91601,37.917305,38.860893,37.870476,0.43390837,0.4253434,-1.8309475,2.161328,6.449639,-11.522711,-1.8225399,2.138238,5.8774652,-11.20067,-1.9476169,2.1541612,6.410547,-11.257366,-1.9367548,2.1270726,5.97214,-10.996564,-1.8229195,2.1530745,6.1836963,-11.506655,-1.8146111,2.1290257,5.825546,-11.350198,-0.012026013,0.61566675,0.9932468,-0.9985562,0.030527322,0.5622521,1.6169744,-1.535887,9001,9001,-2.181118,-1.8778987,2.1496847,4.879187,-11.677549,-1.8617053,2.1200302,4.71577,-11.481512,-1.8871238,2.36293,4.1733036,-13.363464,-4.0371203,0.48076153,-2.665299,-5.851471,-0.00083977985,0.004434104,0.013989465,-0.015758552,-0.027502848,0.004718924,-0.012692688,-0.043958195,0.4065905213356018,-9.031890869140625,9312,121,178.6,38.13974305104847,236,140,1.4389379634777095,0.6951463875824588,3.553917996340529,-0.20956421809125533,256.99432027711896,41.9818211260263,331.6181819307334,217.5676504904707,0.2815152,0.6558775,0.99958813,-0.99839777,5,256.99432027711896,9558,102,76.84615384615384,1.166596222161777,79,75,0.8777191527435,0.08372645337883516,1.0038766085029247,0.6673864848515992,67.44934104544281,0.926778190627614,68.94585126708787,65.28235635638566,-0.00019155708,0.0030408294,0.007829642,-0.0066299196,13,67.44934104544281,0.4928916899999649,0.002347435999922709,0.8815727989999687,0.005366894000019329,18.973108206999996,20.35528702599987,210.4820217779996,9
